Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Pkt Size Avg,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,4330,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,485681.2933,1616.628176,721.6666667000001,1220.675332,3101.0,44.0,72.0,72.0,0.0,72.0,72.0,4330.0,1082.5,1430.623291,3101.0,44.0,64,176,461.8937644,1154.734411,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,403,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4962.7791560000005,403.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,2481.3895780000003,2481.3895780000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,129924,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.78722946,43308.0,74272.22074,129069.0,39.0,129069.0,129069.0,0.0,129069.0,129069.0,39.0,39.0,0.0,39.0,39.0,64,80,15.39361473,15.39361473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3491,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,602406.1873,2005.156116,581.8333332999999,737.9320881,1568.0,63.0,162.0,162.0,0.0,162.0,162.0,3491.0,872.75,903.3494617,1737.0,63.0,64,176,572.9017474,1432.254368,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,152,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13157.89474,152.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,6578.947368,6578.947368,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4082223,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.979858278,1360741.0,2355697.44,4080866.0,34.0,4080866.0,4080866.0,0.0,4080866.0,4080866.0,34.0,34.0,0.0,34.0,34.0,64,80,0.4899291389999999,0.4899291389999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1156,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1730.1038059999998,1156.0,0.0,1156.0,1156.0,0.0,0.0,0.0,0.0,0.0,1156.0,1156.0,0.0,1156.0,1156.0,0,64,0.0,1730.1038059999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1021,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1958.863859,1021.0,0.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,1021.0,1021.0,0.0,1021.0,1021.0,0,64,0.0,1958.863859,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1137,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1759.014952,1137.0,0.0,1137.0,1137.0,0.0,0.0,0.0,0.0,0.0,1137.0,1137.0,0.0,1137.0,1137.0,0,64,0.0,1759.014952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,868,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2304.147465,868.0,0.0,868.0,868.0,0.0,0.0,0.0,0.0,0.0,868.0,868.0,0.0,868.0,868.0,0,64,0.0,2304.147465,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3028,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,694517.8336,2311.7569350000003,504.6666667,689.4730355,1676.0,15.0,185.0,185.0,0.0,185.0,185.0,3028.0,757.0,822.1820561000001,1676.0,15.0,64,176,660.5019815,1651.254954,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,204,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9803.921569,204.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,4901.960784000001,4901.960784000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,95069,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42.07470364,31689.66667,54000.18135,94041.0,11.0,94041.0,94041.0,0.0,94041.0,94041.0,11.0,11.0,0.0,11.0,11.0,64,80,21.03735182,21.03735182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3275,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,642137.4046,2137.40458,545.8333332999999,746.5018196000001,1519.0,16.0,146.0,146.0,0.0,146.0,146.0,3275.0,818.75,892.4406142999999,1681.0,16.0,64,176,610.6870229,1526.717557,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,378,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5291.005291,378.0,0.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,2645.502646,2645.502646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,77257,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.77524367,25752.33333,43536.3312,76019.0,20.0,76019.0,76019.0,0.0,76019.0,76019.0,20.0,20.0,0.0,20.0,20.0,64,80,25.88762183,25.88762183,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4297,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,489411.2171,1629.043519,716.1666667000001,1226.922233,3101.0,15.0,69.0,69.0,0.0,69.0,69.0,4297.0,1074.25,1435.146305,3101.0,15.0,64,176,465.4410054,1163.602513,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,397,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5037.783375,397.0,0.0,397.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,2518.891688,2518.891688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,129923,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.78746642,43307.66667,74276.09455,129073.0,14.0,129073.0,129073.0,0.0,129073.0,129073.0,14.0,14.0,0.0,14.0,14.0,64,80,15.39373321,15.39373321,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3453,2,5,302.0,1801.0,302,0,151.0,213.54624790000005,1801,0,360.2,805.4316855000001,609035.6212,2027.222705,575.5,764.9846404,1574.0,21.0,131.0,131.0,0.0,131.0,131.0,3453.0,863.25,914.6228275,1731.0,21.0,64,176,579.2064871,1448.016218,0,1801,262.875,630.416968,397425.5536,300.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,119,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16806.722690000002,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,8403.361345000001,8403.361345000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4082224,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.979858038,1360741.333,2355708.414,4080879.0,10.0,4080879.0,4080879.0,0.0,4080879.0,4080879.0,10.0,10.0,0.0,10.0,10.0,64,80,0.4899290189999999,0.4899290189999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4679,2,5,542.0,1748.0,542,0,271.0,383.2518754,1748,0,349.6,781.7293649000001,489420.8164,1496.046164,779.8333332999999,1180.697322,2853.0,20.0,102.0,102.0,0.0,102.0,102.0,4679.0,1169.75,1357.968918,2853.0,25.0,64,176,427.44176110000006,1068.6044029999998,0,1748,286.25,620.3404019,384822.2143,327.14285710000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,94,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,10638.29787,10638.29787,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4631,2,5,535.0,1732.0,535,0,267.5,378.3021279,1732,0,346.4,774.5739474,489527.1,1511.55258,771.8333332999999,1167.717674,2827.0,16.0,106.0,106.0,0.0,106.0,106.0,4631.0,1157.75,1342.887281,2827.0,25.0,64,176,431.8721658,1079.680415,0,1732,283.375,614.5425564,377662.5536,323.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,124,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16129.03226,124.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,8064.516129000001,8064.516129000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5141,2,5,577.0,1762.0,577,0,288.5,408.0006127,1762,0,352.4,787.9903552999999,454969.8502,1361.602801,856.8333332999998,1346.164242,3359.0,16.0,93.0,93.0,0.0,93.0,93.0,5141.0,1285.25,1547.039404,3359.0,21.0,64,176,389.0293717,972.5734293,0,1762,292.375,627.2055797999999,393386.8393,334.14285710000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,221,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9049.773756,221.0,0.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,4524.886878,4524.886878,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7169,2,5,569.0,1761.0,569,0,284.5,402.3437585,1761,0,352.2,787.5431417000001,325010.4617,976.4262798,1194.833333,1693.833217,3770.0,30.0,180.0,180.0,0.0,180.0,180.0,7169.0,1792.25,1941.303235,3770.0,31.0,64,176,278.97893710000005,697.4473427,0,1761,291.25,626.3578963,392324.2143,332.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,179,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11173.18436,179.0,0.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,5586.592179,5586.592179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5862,2,5,611.0,1769.0,611,0,305.5,432.0422433,1769,0,353.8,791.1208504,406004.7765,1194.131696,977.0,1211.115189,2684.0,21.0,664.0,664.0,0.0,664.0,664.0,5862.0,1465.5,1659.5610869999998,3382.0,21.0,64,176,341.18048450000003,852.9512112,0,1769,297.5,631.8489873999999,399233.1429,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,120,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16666.66667,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,8333.333333,8333.333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14449,2,5,587.0,1763.0,587,0,293.5,415.0716806,1763,0,352.6,788.4375689,162641.0132,484.4625926,2408.166667,3512.912548,7752.0,50.0,303.0,303.0,0.0,303.0,303.0,14449.0,3612.25,4074.644555,8105.0,68.0,64,176,138.41788359999998,346.044709,0,1763,293.75,628.1975917999999,394632.2143,335.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,514,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3891.050584000001,514.0,0.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,1945.5252920000005,1945.5252920000005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4382,2,5,578.0,1761.0,578,0,289.0,408.7077195,1761,0,352.2,787.5431417000001,533774.5322,1597.444089,730.3333332999999,1082.358474,2587.0,16.0,108.0,108.0,0.0,108.0,108.0,4382.0,1095.5,1243.648798,2587.0,19.0,64,176,456.412597,1141.031492,0,1761,292.375,626.9358449,393048.5536,334.14285710000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,104,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,9615.384615,9615.384615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10416,2,5,578.0,1769.0,578,0,289.0,408.7077195,1769,0,353.8,791.1208504,225326.4209,672.0430107999999,1736.0,1925.095738,4421.0,25.0,4421.0,4421.0,0.0,4421.0,4421.0,10416.0,2604.0,3020.640881,6428.0,25.0,64,176,192.0122888,480.030722,0,1769,293.375,629.6136996,396413.4107,335.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,186,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10752.68817,186.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,5376.344086,5376.344086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3509,2,5,596.0,1766.0,596,0,298.0,421.4356416,1766,0,353.2,789.7792097,673126.2468,1994.870333,584.8333332999999,831.6550767000001,1687.0,13.0,87.0,87.0,0.0,87.0,87.0,3509.0,877.25,961.2184542,1787.0,16.0,64,176,569.9629524000001,1424.907381,0,1766,295.25,629.8062627,396655.9286,337.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,157,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12738.8535,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,6369.426752,6369.426752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3703,2,5,607.0,1775.0,607,0,303.5,429.2138162,1775,0,355.0,793.804132,643262.2198,1890.359168,617.1666667000001,950.9530833,2328.0,13.0,74.0,74.0,0.0,74.0,74.0,3703.0,925.75,1093.092364,2328.0,16.0,64,176,540.1026195000001,1350.256549,0,1775,297.75,633.5651392999999,401404.7857,340.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,105,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19047.61905,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,9523.809524,9523.809524,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3537,2,5,604.0,1781.0,604,0,302.0,427.0924958000001,1781,0,356.2,796.4874136,674300.2545,1979.078315,589.5,835.3944577000001,1829.0,15.0,93.0,93.0,0.0,93.0,93.0,3537.0,884.25,961.0533717,1829.0,19.0,64,176,565.4509471,1413.627368,0,1781,298.125,635.3569160000001,403678.4107,340.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,92,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3312,2,5,771.0,1747.0,771,0,385.5,545.1793283,1747,0,349.4,781.2821512999999,760265.7005,2113.52657,552.0,810.9880393999999,1859.0,13.0,29.0,29.0,0.0,29.0,29.0,3312.0,828.0,909.7629728,1859.0,24.0,64,176,603.8647342999999,1509.661836,0,1747,314.75,638.5149623,407701.3571,359.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,73,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2894,2,5,806.0,1751.0,806,0,403.0,569.9280656000001,1751,0,350.2,783.0710057,883552.1769,2418.797512,482.3333333000001,724.037476,1682.0,11.0,25.0,25.0,0.0,25.0,25.0,2894.0,723.5,816.9106437999999,1682.0,16.0,64,176,691.0850035,1727.712509,0,1751,319.625,643.4678230000001,414050.8393,365.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,74,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3687,2,5,714.0,1751.0,714,0,357.0,504.8742418000001,1751,0,350.2,783.0710057,668565.2292,1898.562517,614.5,998.5573093,2476.0,12.0,24.0,24.0,0.0,24.0,24.0,3687.0,921.75,1144.427768,2476.0,18.0,64,176,542.4464333999999,1356.116084,0,1751,308.125,634.290253,402324.125,352.14285710000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,94,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,10638.29787,10638.29787,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9057,2,5,588.0,1753.0,588,0,294.0,415.7787873,1753,0,350.6,783.9654329,258474.1084,772.8828530000001,1509.5,2099.411608,5269.0,20.0,963.0,963.0,0.0,963.0,963.0,9057.0,2264.25,2927.537347,6261.0,20.0,64,176,220.82367230000003,552.0591807,0,1753,292.625,624.9248955,390531.125,334.42857139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4770,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,419.2872117,4770.0,0.0,4770.0,4770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,209.6436059,209.6436059,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10628,2,5,597.0,1754.0,597,0,298.5,422.1427484,1754,0,350.8,784.4126464999999,221208.1295,658.6375612,1771.3333329999998,2490.592754,5097.0,44.0,353.0,353.0,0.0,353.0,353.0,10628.0,2657.0,2915.353495,5264.0,57.0,64,176,188.1821603,470.45540080000006,0,1754,293.875,625.8736607999999,391717.8393,335.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,180,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11111.11111,180.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,5555.555556,5555.555556,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
