Timestamp,Dst Port
09/01/2020 17:32,4360
09/01/2020 17:32,1797
09/01/2020 17:32,6382
09/01/2020 17:48,1801
09/01/2020 17:32,4780
09/01/2020 17:32,6362
09/01/2020 17:32,4412
09/01/2020 17:53,2442
09/01/2020 17:32,9443
09/01/2020 17:32,6076
09/01/2020 17:32,6777
09/01/2020 17:32,9750
09/01/2020 17:34,228
09/01/2020 17:32,4477
09/01/2020 17:32,245
09/01/2020 17:32,683
09/01/2020 17:32,764
09/01/2020 17:32,3208
09/01/2020 17:54,2495
09/01/2020 17:32,2332
09/01/2020 17:50,2011
09/01/2020 17:42,1165
09/01/2020 17:32,3498
09/01/2020 17:32,4528
09/01/2020 17:32,9696
09/01/2020 17:32,9799
09/01/2020 17:32,5582
09/01/2020 17:32,6193
09/01/2020 17:32,1346
09/01/2020 17:32,8810
09/01/2020 17:32,1327
09/01/2020 17:42,1151
09/01/2020 17:32,3922
09/01/2020 17:32,4386
09/01/2020 17:32,7022
09/01/2020 17:45,1477
09/01/2020 17:32,647
09/01/2020 17:32,2233
09/01/2020 17:32,5605
09/01/2020 17:32,1395
09/01/2020 17:32,4177
09/01/2020 17:32,6457
09/01/2020 17:32,304
09/01/2020 17:32,1412
09/01/2020 17:32,5275
09/01/2020 17:32,6945
09/01/2020 17:32,8880
09/01/2020 17:32,1114
09/01/2020 17:50,2026
09/01/2020 17:32,6485
09/01/2020 17:32,6531
09/01/2020 17:32,6237
09/01/2020 17:32,9749
09/01/2020 17:49,1889
09/01/2020 17:32,6098
09/01/2020 17:32,5636
09/01/2020 17:32,2446
09/01/2020 17:32,6123
09/01/2020 17:32,857
09/01/2020 17:42,1073
09/01/2020 17:32,1769
09/01/2020 17:32,4167
09/01/2020 17:32,1606
09/01/2020 17:32,6210
09/01/2020 17:32,2317
09/01/2020 17:32,6948
09/01/2020 17:32,227
09/01/2020 17:32,9812
09/01/2020 17:32,5551
09/01/2020 17:32,9509
09/01/2020 17:32,4936
09/01/2020 17:32,9120
09/01/2020 17:32,7038
09/01/2020 17:32,146
09/01/2020 17:47,1665
09/01/2020 17:57,2833
09/01/2020 17:43,1193
09/01/2020 17:32,7561
09/01/2020 17:32,9467
09/01/2020 17:32,6545
09/01/2020 17:35,338
09/01/2020 17:57,2889
09/01/2020 17:32,9389
09/01/2020 17:32,7779
09/01/2020 18:00,3161
09/01/2020 17:48,1817
09/01/2020 17:32,8494
09/01/2020 17:35,304
09/01/2020 17:32,2768
09/01/2020 17:32,1565
09/01/2020 17:32,1925
09/01/2020 17:52,2269
09/01/2020 17:32,2157
09/01/2020 17:58,2982
09/01/2020 17:32,7876
09/01/2020 17:32,1250
09/01/2020 17:48,1803
09/01/2020 17:32,4407
09/01/2020 17:32,8975
09/01/2020 17:32,4420
09/01/2020 17:32,2652
09/01/2020 17:32,9165
09/01/2020 17:32,3493
09/01/2020 17:35,331
09/01/2020 17:39,736
09/01/2020 17:32,881
09/01/2020 17:32,1742
09/01/2020 17:32,5610
09/01/2020 17:32,10
09/01/2020 17:32,3615
09/01/2020 17:32,2367
09/01/2020 17:32,7986
09/01/2020 17:32,9394
09/01/2020 17:46,1608
09/01/2020 17:45,1420
09/01/2020 17:32,4088
09/01/2020 17:32,1895
09/01/2020 17:32,1161
09/01/2020 17:52,2274
09/01/2020 17:54,2464
09/01/2020 17:32,7498
09/01/2020 17:32,2968
09/01/2020 17:32,6023
09/01/2020 17:32,2548
09/01/2020 17:47,1668
09/01/2020 17:32,9513
09/01/2020 17:33,28
09/01/2020 17:32,16
09/01/2020 17:32,425
09/01/2020 17:32,5257
09/01/2020 17:58,3035
09/01/2020 17:32,1170
09/01/2020 17:54,2559
09/01/2020 17:32,234
09/01/2020 17:32,1077
09/01/2020 17:32,4538
09/01/2020 17:47,1679
09/01/2020 17:42,1162
09/01/2020 17:32,2822
09/01/2020 17:43,1208
09/01/2020 17:32,576
09/01/2020 17:32,2954
09/01/2020 17:53,2376
09/01/2020 17:32,5649
09/01/2020 17:32,617
09/01/2020 17:34,122
09/01/2020 17:32,5823
09/01/2020 17:35,310
09/01/2020 17:50,2000
09/01/2020 17:32,4168
09/01/2020 17:37,568
09/01/2020 17:32,7807
09/01/2020 17:32,7645
09/01/2020 17:37,540
09/01/2020 17:32,1027
09/01/2020 17:37,508
09/01/2020 17:32,2929
09/01/2020 17:32,5688
09/01/2020 17:32,7820
09/01/2020 17:36,390
09/01/2020 17:32,9972
09/01/2020 17:32,6657
09/01/2020 17:32,9391
09/01/2020 17:32,667
09/01/2020 17:32,3620
09/01/2020 17:34,210
09/01/2020 17:32,3881
09/01/2020 17:32,1568
09/01/2020 17:32,4179
09/01/2020 17:32,4916
09/01/2020 17:44,1388
09/01/2020 17:32,1218
09/01/2020 17:32,5895
09/01/2020 17:47,1638
09/01/2020 17:32,7193
09/01/2020 17:32,5530
09/01/2020 17:32,6980
09/01/2020 17:32,6579
09/01/2020 17:32,9015
09/01/2020 17:43,1243
09/01/2020 17:32,6580
09/01/2020 17:32,9168
09/01/2020 17:32,8684
09/01/2020 17:36,394
09/01/2020 17:32,3494
09/01/2020 17:32,5965
09/01/2020 17:32,7555
09/01/2020 17:32,3608
09/01/2020 17:32,8015
09/01/2020 17:32,669
09/01/2020 17:32,8287
09/01/2020 17:32,8314
09/01/2020 17:32,1373
09/01/2020 17:59,3153
09/01/2020 17:32,8689
09/01/2020 17:32,3835
09/01/2020 17:32,9401
09/01/2020 17:32,6370
09/01/2020 17:52,2256
09/01/2020 17:32,3254
09/01/2020 17:32,1907
09/01/2020 17:32,3827
09/01/2020 17:32,4143
09/01/2020 17:32,2860
09/01/2020 17:32,1065
09/01/2020 17:32,6582
09/01/2020 17:32,6387
09/01/2020 17:32,9483
09/01/2020 17:51,2170
09/01/2020 17:32,1178
09/01/2020 17:32,375
09/01/2020 17:32,1483
09/01/2020 17:32,1581
09/01/2020 17:32,2501
09/01/2020 17:32,6042
09/01/2020 17:32,4789
09/01/2020 17:32,8612
09/01/2020 17:32,6995
09/01/2020 17:32,6111
09/01/2020 17:32,9148
09/01/2020 17:32,5776
09/01/2020 17:32,8204
09/01/2020 17:51,2167
09/01/2020 17:32,9405
09/01/2020 17:54,2533
09/01/2020 17:32,6126
09/01/2020 17:32,6269
09/01/2020 17:49,1940
09/01/2020 17:32,7575
09/01/2020 17:32,4294
09/01/2020 17:32,3516
09/01/2020 17:32,4590
09/01/2020 17:49,1873
09/01/2020 17:34,161
09/01/2020 17:32,7676
09/01/2020 17:32,317
09/01/2020 17:59,3096
09/01/2020 17:34,147
09/01/2020 17:32,5234
09/01/2020 17:32,7045
09/01/2020 17:32,4702
09/01/2020 17:32,467
09/01/2020 17:32,2048
09/01/2020 17:59,3098
09/01/2020 17:32,7590
09/01/2020 17:56,2692
09/01/2020 17:32,4686
09/01/2020 17:32,2093
09/01/2020 17:32,1862
09/01/2020 17:32,4183
09/01/2020 17:43,1237
09/01/2020 17:32,3377
09/01/2020 17:32,6655
09/01/2020 17:32,4142
09/01/2020 17:32,256
09/01/2020 17:55,2641
09/01/2020 17:32,2644
09/01/2020 17:32,4868
09/01/2020 17:32,6604
09/01/2020 17:32,9330
09/01/2020 17:32,7275
09/01/2020 17:32,7638
09/01/2020 17:48,1792
09/01/2020 17:32,4948
09/01/2020 17:32,7462
09/01/2020 17:49,1978
09/01/2020 17:36,352
09/01/2020 17:32,1688
09/01/2020 17:32,1767
09/01/2020 17:32,9315
09/01/2020 17:32,9390
09/01/2020 17:32,2511
09/01/2020 17:32,9005
09/01/2020 17:39,769
09/01/2020 17:32,1588
09/01/2020 17:32,2650
09/01/2020 17:32,159
09/01/2020 17:32,3417
09/01/2020 17:32,4796
09/01/2020 17:32,6899
09/01/2020 17:32,9472
09/01/2020 17:32,5357
09/01/2020 17:32,6224
09/01/2020 17:49,1876
09/01/2020 17:32,9876
09/01/2020 17:32,5345
09/01/2020 17:32,5736
09/01/2020 17:32,9636
09/01/2020 17:32,949
09/01/2020 17:32,6886
09/01/2020 17:32,2690
09/01/2020 17:32,9487
09/01/2020 17:32,7866
09/01/2020 17:32,4442
09/01/2020 17:52,2278
09/01/2020 17:32,2318
09/01/2020 17:39,702
09/01/2020 17:36,388
09/01/2020 17:32,9739
09/01/2020 17:32,2460
09/01/2020 17:32,9103
09/01/2020 17:47,1658
09/01/2020 17:32,918
09/01/2020 17:32,8914
09/01/2020 17:32,3129
09/01/2020 17:45,1517
09/01/2020 17:32,7567
09/01/2020 17:32,4393
09/01/2020 17:32,4915
09/01/2020 17:32,6928
09/01/2020 17:32,7502
09/01/2020 17:32,2696
09/01/2020 17:32,6893
09/01/2020 17:48,1861
09/01/2020 17:34,130
09/01/2020 17:41,940
09/01/2020 17:54,2545
09/01/2020 17:32,4752
09/01/2020 17:32,7799
09/01/2020 17:58,2961
09/01/2020 17:32,4239
09/01/2020 17:32,9272
09/01/2020 17:32,7806
09/01/2020 17:32,6078
09/01/2020 17:32,4544
09/01/2020 17:32,1954
09/01/2020 17:36,456
09/01/2020 17:32,4946
09/01/2020 17:32,2727
09/01/2020 17:32,2787
09/01/2020 17:32,4763
09/01/2020 17:32,8701
09/01/2020 17:32,6492
09/01/2020 17:32,8687
09/01/2020 17:32,2868
09/01/2020 17:32,1230
09/01/2020 17:32,2016
09/01/2020 17:55,2637
09/01/2020 17:32,3347
09/01/2020 17:32,1896
09/01/2020 17:53,2399
09/01/2020 17:32,1733
09/01/2020 17:32,6811
09/01/2020 17:32,5008
09/01/2020 17:52,2262
09/01/2020 17:32,4489
09/01/2020 17:32,9339
09/01/2020 17:32,3251
09/01/2020 17:32,368
09/01/2020 17:32,6182
09/01/2020 17:32,319
09/01/2020 17:32,6439
09/01/2020 17:56,2693
09/01/2020 17:32,5963
09/01/2020 17:46,1622
09/01/2020 17:32,1233
09/01/2020 17:32,9145
09/01/2020 17:53,2396
09/01/2020 17:32,5242
09/01/2020 17:43,1221
09/01/2020 17:32,6029
09/01/2020 17:32,9040
09/01/2020 17:54,2475
09/01/2020 17:48,1767
09/01/2020 18:00,3207
09/01/2020 17:32,1087
09/01/2020 17:32,8561
09/01/2020 17:36,353
09/01/2020 17:37,565
09/01/2020 17:32,5919
09/01/2020 17:32,1718
09/01/2020 17:32,6208
09/01/2020 17:32,644
09/01/2020 17:32,819
09/01/2020 17:32,1365
09/01/2020 17:32,9818
09/01/2020 17:32,296
09/01/2020 17:47,1636
09/01/2020 17:32,1667
09/01/2020 17:49,1906
09/01/2020 17:32,716
09/01/2020 17:32,5057
09/01/2020 17:32,7171
09/01/2020 17:32,6837
09/01/2020 17:33,36
09/01/2020 17:32,5523
09/01/2020 17:32,7610
09/01/2020 17:32,2477
09/01/2020 17:32,1780
09/01/2020 17:47,1664
09/01/2020 17:32,8016
09/01/2020 17:32,8389
09/01/2020 18:00,3163
09/01/2020 17:32,2717
09/01/2020 17:32,6613
09/01/2020 17:32,5835
09/01/2020 17:32,8998
09/01/2020 17:32,7280
09/01/2020 17:38,697
09/01/2020 17:42,1108
09/01/2020 17:54,2521
09/01/2020 17:32,2545
09/01/2020 17:53,2384
09/01/2020 17:32,7697
09/01/2020 17:32,3021
09/01/2020 17:32,3358
09/01/2020 17:32,8254
09/01/2020 17:32,7209
09/01/2020 17:32,3941
09/01/2020 17:32,3066
09/01/2020 17:32,8121
09/01/2020 17:32,903
09/01/2020 17:32,3726
09/01/2020 17:32,7924
09/01/2020 17:32,7737
09/01/2020 17:32,7727
09/01/2020 17:32,2896
09/01/2020 17:39,807
09/01/2020 17:32,8404
09/01/2020 17:33,87
09/01/2020 17:56,2805
09/01/2020 17:49,1981
09/01/2020 17:32,952
09/01/2020 17:32,4627
09/01/2020 17:32,5020
09/01/2020 17:43,1180
09/01/2020 17:32,3418
09/01/2020 17:32,1621
09/01/2020 17:32,4722
09/01/2020 17:32,5103
09/01/2020 17:32,8723
09/01/2020 17:42,1080
09/01/2020 17:32,8122
09/01/2020 17:32,2337
09/01/2020 17:32,3448
09/01/2020 17:32,4425
09/01/2020 17:32,2754
09/01/2020 17:32,5372
09/01/2020 17:32,5547
09/01/2020 17:32,1033
09/01/2020 17:32,2274
09/01/2020 17:54,2498
09/01/2020 17:32,923
09/01/2020 17:32,3161
09/01/2020 17:32,6751
09/01/2020 17:45,1430
09/01/2020 17:32,8151
09/01/2020 17:35,315
09/01/2020 17:45,1436
09/01/2020 17:32,6686
09/01/2020 17:41,1047
09/01/2020 17:32,306
09/01/2020 17:32,5956
09/01/2020 17:32,6853
09/01/2020 17:32,7929
09/01/2020 17:32,8336
09/01/2020 17:32,209
09/01/2020 17:32,3211
09/01/2020 17:32,2546
09/01/2020 17:32,2490
09/01/2020 17:32,853
09/01/2020 17:32,1859
09/01/2020 17:32,3355
09/01/2020 17:32,5005
09/01/2020 17:32,1051
09/01/2020 17:32,8688
09/01/2020 17:45,1475
09/01/2020 17:32,5585
09/01/2020 17:32,3948
09/01/2020 17:32,9450
09/01/2020 17:36,441
09/01/2020 17:32,17
09/01/2020 17:32,7512
09/01/2020 17:32,3009
09/01/2020 17:32,5984
09/01/2020 17:32,5596
09/01/2020 17:32,8109
09/01/2020 17:32,766
09/01/2020 17:32,4232
09/01/2020 17:32,5135
09/01/2020 17:32,3871
09/01/2020 17:42,1121
09/01/2020 17:32,9753
09/01/2020 17:32,4411
09/01/2020 17:43,1186
09/01/2020 17:35,281
09/01/2020 17:32,2182
09/01/2020 17:32,400
09/01/2020 17:32,477
09/01/2020 17:32,8854
09/01/2020 17:32,6255
09/01/2020 17:32,7065
09/01/2020 17:32,1278
09/01/2020 17:32,6109
09/01/2020 17:32,464
09/01/2020 17:48,1827
09/01/2020 17:32,4368
09/01/2020 17:32,1067
09/01/2020 17:32,3429
09/01/2020 17:32,963
09/01/2020 17:32,3207
09/01/2020 17:48,1862
09/01/2020 17:36,369
09/01/2020 17:32,3471
09/01/2020 17:32,6821
09/01/2020 17:32,4598
09/01/2020 17:58,2930
09/01/2020 17:32,5109
09/01/2020 17:53,2411
09/01/2020 17:32,2376
09/01/2020 17:32,5641
09/01/2020 17:32,5411
09/01/2020 17:32,7792
09/01/2020 17:32,2235
09/01/2020 17:32,47
09/01/2020 17:32,5576
09/01/2020 17:32,4205
09/01/2020 17:32,1616
09/01/2020 17:38,586
09/01/2020 17:51,2131
09/01/2020 17:32,6390
09/01/2020 17:32,838
09/01/2020 17:32,1644
09/01/2020 17:39,714
09/01/2020 17:55,2643
09/01/2020 17:32,5588
09/01/2020 17:38,664
09/01/2020 17:32,652
09/01/2020 17:32,8742
09/01/2020 17:46,1528
09/01/2020 17:32,9785
09/01/2020 17:32,876
09/01/2020 17:32,4577
09/01/2020 17:53,2455
09/01/2020 17:32,6804
09/01/2020 17:47,1719
09/01/2020 17:32,9470
09/01/2020 17:34,205
09/01/2020 17:32,2285
09/01/2020 17:32,9952
09/01/2020 17:32,9017
09/01/2020 17:32,687
09/01/2020 17:32,8281
09/01/2020 17:32,3456
09/01/2020 17:32,3672
09/01/2020 17:42,1103
09/01/2020 17:32,4914
09/01/2020 17:46,1619
09/01/2020 17:32,1651
09/01/2020 17:32,7912
09/01/2020 17:53,2397
09/01/2020 17:32,9268
09/01/2020 17:32,4700
09/01/2020 17:32,7222
09/01/2020 17:32,618
09/01/2020 17:32,9100
09/01/2020 17:32,7911
09/01/2020 17:36,366
09/01/2020 17:32,2029
09/01/2020 17:32,1208
09/01/2020 17:47,1654
09/01/2020 17:32,8293
09/01/2020 17:32,5809
09/01/2020 17:32,2944
09/01/2020 17:43,1190
09/01/2020 17:32,5479
09/01/2020 17:32,367
09/01/2020 17:38,634
09/01/2020 17:35,250
09/01/2020 17:32,2987
09/01/2020 17:32,3892
09/01/2020 17:32,3036
09/01/2020 17:32,9796
09/01/2020 17:32,3807
09/01/2020 17:32,7165
09/01/2020 17:32,6773
09/01/2020 17:41,1039
09/01/2020 17:54,2480
09/01/2020 17:32,9426
09/01/2020 17:39,759
09/01/2020 17:32,3081
09/01/2020 17:32,6779
09/01/2020 17:32,8113
09/01/2020 17:35,239
09/01/2020 17:32,5149
09/01/2020 17:32,5868
09/01/2020 17:53,2349
09/01/2020 17:32,6122
09/01/2020 17:32,7057
09/01/2020 17:40,915
09/01/2020 17:32,5105
09/01/2020 17:32,5168
09/01/2020 17:32,6858
09/01/2020 17:32,4324
09/01/2020 17:32,8005
09/01/2020 17:32,6095
09/01/2020 17:53,2387
09/01/2020 17:36,449
